name;url;type
On the Class Imbalance Problem.pdf;https://github.com/rladies/meetup-presentations_stockholm/blob/master/On%20the%20Class%20Imbalance%20Problem.pdf;file
Pres_Rladies_Aminata.zip;https://github.com/rladies/meetup-presentations_stockholm/blob/master/Pres_Rladies_Aminata.zip;file
R-Ladies_STHLM_ cleaning_data_in_R_ 20180919.pdf;https://github.com/rladies/meetup-presentations_stockholm/blob/master/R-Ladies_STHLM_%20cleaning_data_in_R_%2020180919.pdf;file
R-Ladies_caret_20190205.Rmd;https://github.com/rladies/meetup-presentations_stockholm/blob/master/R-Ladies_caret_20190205.Rmd;file
R-Ladies_caret_20190205.docx;https://github.com/rladies/meetup-presentations_stockholm/blob/master/R-Ladies_caret_20190205.docx;file
README.md;https://github.com/rladies/meetup-presentations_stockholm/blob/master/README.md;file
R_Ladies_introductionToML(1).pdf;https://github.com/rladies/meetup-presentations_stockholm/blob/master/R_Ladies_introductionToML(1).pdf;file
R_ladies_20190218.R;https://github.com/rladies/meetup-presentations_stockholm/blob/master/R_ladies_20190218.R;file
Rmarkdown.zip;https://github.com/rladies/meetup-presentations_stockholm/blob/master/Rmarkdown.zip;file
Shiny ada conference.pdf;https://github.com/rladies/meetup-presentations_stockholm/blob/master/Shiny%20ada%20conference.pdf;file
Supervised_classification.pdf;https://github.com/rladies/meetup-presentations_stockholm/blob/master/Supervised_classification.pdf;file
sim_dat.Rdata;https://github.com/rladies/meetup-presentations_stockholm/blob/master/sim_dat.Rdata;file
.gitignore;https://github.com/rladies/meetup-presentations_strasbourg/blob/master/.gitignore;file
README.md;https://github.com/rladies/meetup-presentations_strasbourg/blob/master/README.md;file
.gitignore;https://github.com/rladies/meetup-presentations_taipei/blob/master/.gitignore;file
README.md;https://github.com/rladies/meetup-presentations_taipei/blob/master/README.md;file
R Ladies Beginners December 2019.pptx;https://github.com/rladies/meetup-presentations_tampa/blob/master/R%20Ladies%20Beginners%20December%202019.pptx;file
R Ladies GitHub Presentation.pptx;https://github.com/rladies/meetup-presentations_tampa/blob/master/R%20Ladies%20GitHub%20Presentation.pptx;file
R Markdown Tutorial - June 2019 PPoint.pptx;https://github.com/rladies/meetup-presentations_tampa/blob/master/R%20Markdown%20Tutorial%20-%20June%202019%20PPoint.pptx;file
README.md;https://github.com/rladies/meetup-presentations_tampa/blob/master/README.md;file
2016_12_13_1_Launch;https://github.com/rladies/meetup-presentations_tbilisi/tree/master/2016_12_13_1_Launch;dir
2016_12_13_2_read_handle_data;https://github.com/rladies/meetup-presentations_tbilisi/tree/master/2016_12_13_2_read_handle_data;dir
2016_12_22_3_data_types;https://github.com/rladies/meetup-presentations_tbilisi/tree/master/2016_12_22_3_data_types;dir
2017_01_26_5_dataviz;https://github.com/rladies/meetup-presentations_tbilisi/tree/master/2017_01_26_5_dataviz;dir
2017_02_09_6_scraping_data;https://github.com/rladies/meetup-presentations_tbilisi/tree/master/2017_02_09_6_scraping_data;dir
2017_02_23_7_Ttests;https://github.com/rladies/meetup-presentations_tbilisi/tree/master/2017_02_23_7_Ttests;dir
2017_03_09_8_Linear_Regression;https://github.com/rladies/meetup-presentations_tbilisi/tree/master/2017_03_09_8_Linear_Regression;dir
2017_03_14_9_Plotting;https://github.com/rladies/meetup-presentations_tbilisi/tree/master/2017_03_14_9_Plotting;dir
2017_03_16_10_Mapping_Georgia;https://github.com/rladies/meetup-presentations_tbilisi/tree/master/2017_03_16_10_Mapping_Georgia;dir
2017_04_06_Beginners;https://github.com/rladies/meetup-presentations_tbilisi/tree/master/2017_04_06_Beginners;dir
2017_04_10_Creating - exploring data;https://github.com/rladies/meetup-presentations_tbilisi/tree/master/2017_04_10_Creating%20-%20exploring%20data;dir
2017_04_11_Data_manipulation;https://github.com/rladies/meetup-presentations_tbilisi/tree/master/2017_04_11_Data_manipulation;dir
2017_04_12_shiny;https://github.com/rladies/meetup-presentations_tbilisi/tree/master/2017_04_12_shiny;dir
2017_05_16_Regressions;https://github.com/rladies/meetup-presentations_tbilisi/tree/master/2017_05_16_Regressions;dir
2017_05_16_whyr;https://github.com/rladies/meetup-presentations_tbilisi/tree/master/2017_05_16_whyr;dir
2017_05_22_looping;https://github.com/rladies/meetup-presentations_tbilisi/tree/master/2017_05_22_looping;dir
2017_05_24_Scraping;https://github.com/rladies/meetup-presentations_tbilisi/tree/master/2017_05_24_Scraping;dir
2017_06_05_election_polling;https://github.com/rladies/meetup-presentations_tbilisi/tree/master/2017_06_05_election_polling;dir
2017_06_08_string_manipulation;https://github.com/rladies/meetup-presentations_tbilisi/tree/master/2017_06_08_string_manipulation;dir
2017_06_20_extracting_facebook;https://github.com/rladies/meetup-presentations_tbilisi/tree/master/2017_06_20_extracting_facebook;dir
2017_06_28_Time_series;https://github.com/rladies/meetup-presentations_tbilisi/tree/master/2017_06_28_Time_series;dir
2017_10_04_RMarkdown;https://github.com/rladies/meetup-presentations_tbilisi/tree/master/2017_10_04_RMarkdown;dir
2017_10_18_Shiny;https://github.com/rladies/meetup-presentations_tbilisi/tree/master/2017_10_18_Shiny;dir
2017_10_23_Machine_learning;https://github.com/rladies/meetup-presentations_tbilisi/tree/master/2017_10_23_Machine_learning;dir
2017_11_04_CapeTown_dataviz;https://github.com/rladies/meetup-presentations_tbilisi/tree/master/2017_11_04_CapeTown_dataviz;dir
2017_11_22_package_development;https://github.com/rladies/meetup-presentations_tbilisi/tree/master/2017_11_22_package_development;dir
2017_12_14_datatypes_dplyr;https://github.com/rladies/meetup-presentations_tbilisi/tree/master/2017_12_14_datatypes_dplyr;dir
2017_12_21_operators_conditional_loops;https://github.com/rladies/meetup-presentations_tbilisi/tree/master/2017_12_21_operators_conditional_loops;dir
2017_Fall_Workshop;https://github.com/rladies/meetup-presentations_tbilisi/tree/master/2017_Fall_Workshop;dir
2018_02_13_CaucasusBarometer;https://github.com/rladies/meetup-presentations_tbilisi/tree/master/2018_02_13_CaucasusBarometer;dir
2018_05_23_Beginners;https://github.com/rladies/meetup-presentations_tbilisi/tree/master/2018_05_23_Beginners;dir
2018_Winter_Spring_Beginners;https://github.com/rladies/meetup-presentations_tbilisi/tree/master/2018_Winter_Spring_Beginners;dir
2019_11_13_sheets;https://github.com/rladies/meetup-presentations_tbilisi/tree/master/2019_11_13_sheets;dir
2019_Beginners;https://github.com/rladies/meetup-presentations_tbilisi/tree/master/2019_Beginners;dir
2020_Beginners;https://github.com/rladies/meetup-presentations_tbilisi/tree/master/2020_Beginners;dir
CB2015_EN_Questionnaire (6).pdf;https://github.com/rladies/meetup-presentations_tbilisi/blob/master/CB2015_EN_Questionnaire%20(6).pdf;file
Data_Wrangling;https://github.com/rladies/meetup-presentations_tbilisi/tree/master/Data_Wrangling;dir
Machine_Learning;https://github.com/rladies/meetup-presentations_tbilisi/tree/master/Machine_Learning;dir
Operators in R.docx;https://github.com/rladies/meetup-presentations_tbilisi/blob/master/Operators%20in%20R.docx;file
README.md;https://github.com/rladies/meetup-presentations_tbilisi/blob/master/README.md;file
RMarkdown;https://github.com/rladies/meetup-presentations_tbilisi/tree/master/RMarkdown;dir
Survival;https://github.com/rladies/meetup-presentations_tbilisi/tree/master/Survival;dir
TI_2016_EN_Questionnaire.pdf;https://github.com/rladies/meetup-presentations_tbilisi/blob/master/TI_2016_EN_Questionnaire.pdf;file
TI_2016_KA_Questionnaire.pdf;https://github.com/rladies/meetup-presentations_tbilisi/blob/master/TI_2016_KA_Questionnaire.pdf;file
TI_2016_only_responses_25042016.sav;https://github.com/rladies/meetup-presentations_tbilisi/blob/master/TI_2016_only_responses_25042016.sav;file
Website;https://github.com/rladies/meetup-presentations_tbilisi/tree/master/Website;dir
ana_api;https://github.com/rladies/meetup-presentations_tbilisi/tree/master/ana_api;dir
r_package_nutsa;https://github.com/rladies/meetup-presentations_tbilisi/tree/master/r_package_nutsa;dir
.gitignore;https://github.com/rladies/meetup-presentations_toronto/blob/master/.gitignore;file
2019-03-05;https://github.com/rladies/meetup-presentations_toronto/tree/master/2019-03-05;dir
2019-06-18;https://github.com/rladies/meetup-presentations_toronto/tree/master/2019-06-18;dir
2019-07-18;https://github.com/rladies/meetup-presentations_toronto/tree/master/2019-07-18;dir
2019-10-05;https://github.com/rladies/meetup-presentations_toronto/tree/master/2019-10-05;dir
README.md;https://github.com/rladies/meetup-presentations_toronto/blob/master/README.md;file
meetup-presentations_toronto.Rproj;https://github.com/rladies/meetup-presentations_toronto/blob/master/meetup-presentations_toronto.Rproj;file
.gitignore;https://github.com/rladies/meetup-presentations_twincities/blob/master/.gitignore;file
README.md;https://github.com/rladies/meetup-presentations_twincities/blob/master/README.md;file
README.md;https://github.com/rladies/meetup-presentations_ushuaia/blob/master/README.md;file
README.md;https://github.com/rladies/meetup-presentations_utrecht/blob/master/README.md;file
.gitignore;https://github.com/rladies/meetup-presentations_vancouver/blob/master/.gitignore;file
README.md;https://github.com/rladies/meetup-presentations_vancouver/blob/master/README.md;file
README.md;https://github.com/rladies/meetup-presentations_vitoria/blob/master/README.md;file
.gitignore;https://github.com/rladies/meetup-presentations_warsaw/blob/master/.gitignore;file
README.md;https://github.com/rladies/meetup-presentations_warsaw/blob/master/README.md;file
2018-08-29_R-Ladies_Louisville_August.pptx;https://github.com/rladies/meetup-presentation_louisville/blob/master/2018-08-29_R-Ladies_Louisville_August.pptx;file
Lightning Talks 6-20.pptx;https://github.com/rladies/meetup-presentation_louisville/blob/master/Lightning%20Talks%206-20.pptx;file
R-Ladies_Louisville_Intro.pdf;https://github.com/rladies/meetup-presentation_louisville/blob/master/R-Ladies_Louisville_Intro.pdf;file
README.md;https://github.com/rladies/meetup-presentation_louisville/blob/master/README.md;file
.gitignore;https://github.com/rladies/rladies_global_presentations/blob/master/.gitignore;file
20170603_CascadiaRConference;https://github.com/rladies/rladies_global_presentations/tree/master/20170603_CascadiaRConference;dir
20170607_EARLSF;https://github.com/rladies/rladies_global_presentations/tree/master/20170607_EARLSF;dir
20170706_useR2017_Brussels;https://github.com/rladies/rladies_global_presentations/tree/master/20170706_useR2017_Brussels;dir
20170914_EARLLDN;https://github.com/rladies/rladies_global_presentations/tree/master/20170914_EARLLDN;dir
20171021_WSDS2017;https://github.com/rladies/rladies_global_presentations/tree/master/20171021_WSDS2017;dir
20190116_RStudio_Conf_eposter;https://github.com/rladies/rladies_global_presentations/tree/master/20190116_RStudio_Conf_eposter;dir
20190530_SDSS2019;https://github.com/rladies/rladies_global_presentations/tree/master/20190530_SDSS2019;dir
20190608_CascadiaRConference;https://github.com/rladies/rladies_global_presentations/tree/master/20190608_CascadiaRConference;dir
20190708_UseR2019_Toulouse;https://github.com/rladies/rladies_global_presentations/tree/master/20190708_UseR2019_Toulouse;dir
20191211_AGU2019;https://github.com/rladies/rladies_global_presentations/tree/master/20191211_AGU2019;dir
LatinR2019;https://github.com/rladies/rladies_global_presentations/tree/master/LatinR2019;dir
README.md;https://github.com/rladies/rladies_global_presentations/blob/master/README.md;file
_config.yml;https://github.com/rladies/rladies_global_presentations/blob/master/_config.yml;file
